epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
366,1293.87,0.4383,0.25385,0.80405,0.79739,0.7171,0.81136,0.55717,0.96058,0.67116,0.98151,0.00030808,0.00030808,0.00030808
367,1297.38,0.46227,0.26472,0.80491,0.79092,0.72097,0.80655,0.55364,0.9635,0.68458,0.9811,0.000305881,0.000305881,0.000305881
368,1301,0.44253,0.26033,0.79513,0.79896,0.69018,0.80001,0.5529,0.96213,0.68083,0.97861,0.000303681,0.000303681,0.000303681
369,1304.49,0.45609,0.26439,0.80105,0.76884,0.72004,0.8031,0.56197,0.95595,0.67599,0.97889,0.000301481,0.000301481,0.000301481
370,1307.97,0.46112,0.26433,0.80595,0.78994,0.7227,0.80317,0.55094,0.95566,0.66876,0.97923,0.000299281,0.000299281,0.000299281
371,1311.43,0.42634,0.24572,0.79936,0.79467,0.71111,0.80684,0.56043,0.951,0.67561,0.98006,0.000297081,0.000297081,0.000297081
372,1315.06,0.4339,0.25768,0.80027,0.81613,0.6904,0.78362,0.54677,0.95279,0.68423,0.97975,0.000294882,0.000294882,0.000294882
373,1318.52,0.42848,0.25313,0.80896,0.81064,0.70717,0.7834,0.53879,0.9445,0.68216,0.97691,0.000292682,0.000292682,0.000292682
374,1321.99,0.44314,0.25748,0.80169,0.81149,0.7169,0.79431,0.54335,0.94521,0.67026,0.97595,0.000290482,0.000290482,0.000290482
375,1325.47,0.44069,0.2624,0.79946,0.812,0.72429,0.78655,0.53897,0.94871,0.67553,0.97419,0.000288282,0.000288282,0.000288282
376,1329.11,0.41792,0.24786,0.79539,0.8077,0.72234,0.80532,0.55651,0.95834,0.67927,0.97885,0.000286083,0.000286083,0.000286083
377,1332.57,0.43171,0.25799,0.79799,0.78047,0.72202,0.7964,0.55082,0.96208,0.68306,0.98153,0.000283883,0.000283883,0.000283883
378,1336.03,0.43033,0.25288,0.79795,0.78695,0.69684,0.77703,0.53603,0.95269,0.7003,0.98191,0.000281683,0.000281683,0.000281683
379,1339.51,0.44187,0.25857,0.79963,0.7432,0.76122,0.78148,0.53386,0.95382,0.71132,0.98281,0.000279483,0.000279483,0.000279483
380,1343.14,0.43559,0.25609,0.79895,0.75861,0.72722,0.77506,0.52622,0.94951,0.68281,0.98422,0.000277283,0.000277283,0.000277283
381,1346.59,0.42489,0.25703,0.80778,0.78377,0.69699,0.76477,0.52135,0.94636,0.67738,0.98258,0.000275084,0.000275084,0.000275084
382,1350.06,0.43222,0.25928,0.80032,0.79783,0.68164,0.76847,0.5313,0.94261,0.69439,0.98218,0.000272884,0.000272884,0.000272884
383,1353.52,0.40803,0.24545,0.79827,0.78725,0.68911,0.76533,0.53111,0.94764,0.72179,0.98197,0.000270684,0.000270684,0.000270684
384,1357.2,0.42257,0.25624,0.79949,0.72509,0.7732,0.76976,0.53264,0.94375,0.71302,0.97923,0.000268484,0.000268484,0.000268484
385,1360.67,0.42338,0.25061,0.79919,0.71755,0.77462,0.77498,0.53743,0.94178,0.69502,0.97433,0.000266284,0.000266284,0.000266284
386,1364.12,0.40993,0.24369,0.79992,0.7062,0.76013,0.77192,0.53809,0.94561,0.68382,0.97403,0.000264085,0.000264085,0.000264085
387,1367.58,0.42229,0.25033,0.80655,0.74204,0.77918,0.78102,0.53779,0.94733,0.68157,0.9755,0.000261885,0.000261885,0.000261885
388,1371.23,0.44682,0.26602,0.80209,0.7482,0.8321,0.81231,0.54785,0.94862,0.67858,0.97764,0.000259685,0.000259685,0.000259685
389,1374.76,0.43388,0.25738,0.8065,0.74081,0.80446,0.80981,0.54337,0.95353,0.67869,0.97967,0.000257485,0.000257485,0.000257485
390,1378.25,0.43806,0.25515,0.80358,0.74481,0.77708,0.81034,0.54632,0.96094,0.7039,0.98228,0.000255286,0.000255286,0.000255286
391,1381.73,0.42597,0.2517,0.79858,0.73653,0.75765,0.8042,0.55681,0.96451,0.72273,0.98563,0.000253086,0.000253086,0.000253086
392,1385.36,0.43048,0.24748,0.79619,0.74647,0.765,0.80936,0.56289,0.97326,0.73473,0.98705,0.000250886,0.000250886,0.000250886
393,1388.84,0.43935,0.25485,0.79697,0.71349,0.73916,0.80471,0.55569,0.96547,0.73381,0.98869,0.000248686,0.000248686,0.000248686
394,1392.3,0.42506,0.24818,0.79678,0.70238,0.79375,0.80753,0.56286,0.96439,0.72912,0.98677,0.000246486,0.000246486,0.000246486
395,1395.76,0.41465,0.2504,0.79083,0.7136,0.7985,0.80891,0.5593,0.96711,0.71888,0.98432,0.000244287,0.000244287,0.000244287
396,1399.28,0.40948,0.24577,0.7957,0.74414,0.78707,0.8011,0.5486,0.96857,0.71542,0.9841,0.000242087,0.000242087,0.000242087
397,1402.9,0.41304,0.24248,0.79578,0.74475,0.79136,0.80132,0.54993,0.9658,0.70798,0.98381,0.000239887,0.000239887,0.000239887
398,1406.36,0.40198,0.24588,0.80088,0.72963,0.76896,0.79197,0.53132,0.96551,0.70987,0.98326,0.000237687,0.000237687,0.000237687
399,1409.84,0.41696,0.24786,0.79729,0.7843,0.71838,0.80115,0.54066,0.96727,0.70556,0.98319,0.000235488,0.000235488,0.000235488
400,1413.33,0.39266,0.24299,0.79501,0.77992,0.72573,0.80582,0.55204,0.96173,0.70804,0.98441,0.000233288,0.000233288,0.000233288
401,1416.95,0.40593,0.24806,0.79824,0.76666,0.73161,0.79777,0.53992,0.96192,0.7131,0.9834,0.000231088,0.000231088,0.000231088
402,1420.42,0.40061,0.23627,0.79334,0.77403,0.73502,0.80612,0.5503,0.95456,0.71405,0.98171,0.000228888,0.000228888,0.000228888
403,1423.88,0.3958,0.2407,0.79081,0.75383,0.74046,0.81203,0.55351,0.95643,0.71442,0.9848,0.000226688,0.000226688,0.000226688
404,1427.39,0.41584,0.24504,0.7979,0.76316,0.78506,0.82006,0.56249,0.95882,0.69636,0.98961,0.000224489,0.000224489,0.000224489
405,1431.01,0.40134,0.23592,0.79557,0.75158,0.75086,0.81391,0.55961,0.96277,0.70452,0.99303,0.000222289,0.000222289,0.000222289
406,1434.48,0.41191,0.24424,0.79308,0.75132,0.74919,0.81464,0.55968,0.96266,0.70828,0.99405,0.000220089,0.000220089,0.000220089
407,1437.93,0.41766,0.24735,0.79958,0.71029,0.78884,0.81224,0.56491,0.96161,0.70688,0.99299,0.000217889,0.000217889,0.000217889
408,1441.44,0.40097,0.23822,0.80222,0.7415,0.78775,0.81739,0.57183,0.95491,0.71123,0.98442,0.00021569,0.00021569,0.00021569
409,1445.04,0.41911,0.24719,0.79876,0.73672,0.7881,0.81804,0.57194,0.95421,0.70382,0.98024,0.00021349,0.00021349,0.00021349
410,1448.47,0.41487,0.24282,0.80033,0.72258,0.79423,0.81982,0.57255,0.95113,0.69711,0.97939,0.00021129,0.00021129,0.00021129
411,1451.94,0.39129,0.23119,0.79621,0.76719,0.71077,0.80985,0.56667,0.94802,0.69169,0.98224,0.00020909,0.00020909,0.00020909
412,1455.43,0.39229,0.23475,0.79969,0.76225,0.73032,0.79032,0.55002,0.95095,0.70939,0.98232,0.00020689,0.00020689,0.00020689
413,1459.03,0.40893,0.24741,0.79718,0.74203,0.75462,0.79906,0.55908,0.94558,0.70705,0.97922,0.000204691,0.000204691,0.000204691
414,1462.47,0.38652,0.23368,0.7939,0.72527,0.77632,0.81509,0.5738,0.94802,0.72262,0.98069,0.000202491,0.000202491,0.000202491
415,1465.93,0.40237,0.24148,0.79893,0.71294,0.78351,0.81272,0.56862,0.9545,0.73148,0.98223,0.000200291,0.000200291,0.000200291
416,1469.56,0.42007,0.23951,0.79886,0.70325,0.79541,0.81894,0.57676,0.95612,0.70163,0.98049,0.000198091,0.000198091,0.000198091
417,1473.02,0.41538,0.24254,0.79029,0.70234,0.83382,0.82149,0.57272,0.95291,0.68712,0.98082,0.000195892,0.000195892,0.000195892
418,1476.48,0.40553,0.24237,0.79511,0.68557,0.81265,0.81939,0.57094,0.94982,0.68126,0.98173,0.000193692,0.000193692,0.000193692
419,1479.95,0.38101,0.2294,0.79836,0.75591,0.73411,0.81251,0.56498,0.94796,0.6777,0.98394,0.000191492,0.000191492,0.000191492
420,1483.45,0.38788,0.23672,0.79572,0.7394,0.73683,0.81888,0.56338,0.9471,0.6872,0.98716,0.000189292,0.000189292,0.000189292
421,1487.06,0.40208,0.2354,0.79233,0.73954,0.73359,0.81356,0.56445,0.94662,0.69734,0.98707,0.000187092,0.000187092,0.000187092
422,1490.55,0.39513,0.23715,0.7915,0.71626,0.76262,0.81155,0.55932,0.9511,0.70122,0.98955,0.000184893,0.000184893,0.000184893
423,1494.06,0.40556,0.23473,0.80015,0.7065,0.7657,0.81336,0.56126,0.95528,0.70347,0.9904,0.000182693,0.000182693,0.000182693
424,1497.58,0.38458,0.22933,0.79329,0.70457,0.79676,0.8161,0.55909,0.95961,0.70901,0.98915,0.000180493,0.000180493,0.000180493
425,1501.2,0.40463,0.23591,0.79388,0.70175,0.80233,0.81692,0.56824,0.9519,0.71727,0.98927,0.000178293,0.000178293,0.000178293
426,1504.69,0.4053,0.24359,0.79361,0.72581,0.76455,0.81323,0.5686,0.95209,0.71372,0.98817,0.000176094,0.000176094,0.000176094
427,1508.16,0.4015,0.23975,0.79826,0.7195,0.77502,0.80689,0.55537,0.95489,0.69774,0.98815,0.000173894,0.000173894,0.000173894
428,1511.7,0.39316,0.23647,0.79337,0.71315,0.81117,0.81305,0.55847,0.95469,0.69051,0.98704,0.000171694,0.000171694,0.000171694
429,1515.3,0.41681,0.24499,0.79841,0.74571,0.76145,0.81825,0.5657,0.95945,0.69356,0.98802,0.000169494,0.000169494,0.000169494
430,1518.75,0.39209,0.23328,0.80019,0.74316,0.78866,0.82126,0.5681,0.96016,0.70646,0.9887,0.000167294,0.000167294,0.000167294
431,1522.2,0.38889,0.23189,0.79349,0.72155,0.80063,0.80826,0.55679,0.95738,0.7181,0.98784,0.000165095,0.000165095,0.000165095
432,1525.83,0.39407,0.23218,0.79461,0.73751,0.73838,0.80773,0.55689,0.95461,0.71783,0.98864,0.000162895,0.000162895,0.000162895
433,1529.31,0.38052,0.22381,0.79275,0.74191,0.73658,0.80838,0.56062,0.95588,0.71802,0.98635,0.000160695,0.000160695,0.000160695
434,1532.75,0.3813,0.22887,0.79267,0.74294,0.73809,0.81232,0.56366,0.95822,0.70434,0.98624,0.000158495,0.000158495,0.000158495
435,1536.23,0.401,0.23566,0.79435,0.74381,0.74325,0.81163,0.56057,0.95642,0.70033,0.9862,0.000156295,0.000156295,0.000156295
436,1539.89,0.40096,0.2346,0.80029,0.74443,0.74678,0.81456,0.56698,0.95028,0.69455,0.98469,0.000154096,0.000154096,0.000154096
437,1543.34,0.37509,0.23049,0.79013,0.74797,0.76958,0.81871,0.57031,0.95146,0.69825,0.98625,0.000151896,0.000151896,0.000151896
438,1546.8,0.38419,0.22538,0.79193,0.75727,0.76237,0.81576,0.56831,0.95259,0.70201,0.98789,0.000149696,0.000149696,0.000149696
439,1550.27,0.37942,0.2258,0.78927,0.73899,0.76077,0.81762,0.56428,0.958,0.71475,0.98932,0.000147496,0.000147496,0.000147496
440,1553.88,0.37368,0.22226,0.79269,0.7537,0.7541,0.80773,0.56071,0.96083,0.72072,0.98721,0.000145297,0.000145297,0.000145297
441,1557.33,0.37816,0.22288,0.79125,0.72787,0.80022,0.80185,0.54659,0.95735,0.71124,0.98504,0.000143097,0.000143097,0.000143097
442,1560.81,0.38051,0.22535,0.79282,0.72475,0.80148,0.8022,0.54781,0.95471,0.70959,0.98675,0.000140897,0.000140897,0.000140897
443,1564.28,0.37072,0.22166,0.79115,0.72639,0.80295,0.8014,0.54733,0.95679,0.70273,0.98791,0.000138697,0.000138697,0.000138697
444,1567.92,0.36376,0.22212,0.79545,0.7622,0.76048,0.80757,0.55046,0.95843,0.70726,0.99011,0.000136497,0.000136497,0.000136497
445,1571.4,0.39198,0.23813,0.79456,0.76017,0.75319,0.81436,0.56059,0.9587,0.71823,0.9898,0.000134298,0.000134298,0.000134298
